tie;ajorata;kaista;osa;aet;let;tietyyppi;s_tietyyppi;katyyppi;s_katyyppi
40;2;22;3;3560;3700;1;tie;2;ohitus
40;2;22;3;3700;4005;1;tie;2;ohitus
40;2;22;3;4005;6317;1;tie;2;ohitus
40;2;23;3;115;360;1;tie;8;sekoittum
40;2;23;3;360;600;1;tie;8;sekoittum
40;2;23;3;1170;1590;1;tie;8;sekoittum
40;2;23;3;3560;3700;1;tie;8;sekoittum
40;2;23;3;3700;4005;1;tie;8;sekoittum
40;1;11;4;0;490;1;tie;1;pääkaista
40;1;11;4;490;800;1;tie;1;pääkaista
40;1;11;4;800;1040;1;tie;1;pääkaista
40;1;11;4;1040;2090;1;tie;1;pääkaista
40;1;11;4;2090;4590;1;tie;1;pääkaista
40;1;11;4;4590;5154;1;tie;1;pääkaista
40;1;12;4;0;490;1;tie;2;ohitus
40;1;12;4;490;800;1;tie;2;ohitus
40;1;12;4;800;1040;1;tie;2;ohitus
40;1;12;4;1040;2090;1;tie;2;ohitus
40;1;12;4;2090;4590;1;tie;2;ohitus
40;1;12;4;4590;5154;1;tie;2;ohitus
40;1;13;4;490;800;1;tie;8;sekoittum
40;2;21;4;0;490;1;tie;1;pääkaista
40;2;21;4;490;800;1;tie;1;pääkaista
40;2;21;4;800;1040;1;tie;1;pääkaista
40;2;21;4;1040;2090;1;tie;1;pääkaista
40;2;21;4;2090;4590;1;tie;1;pääkaista
40;2;21;4;4590;5154;1;tie;1;pääkaista
40;2;22;4;0;490;1;tie;2;ohitus
40;2;22;4;490;800;1;tie;2;ohitus
40;2;22;4;800;1040;1;tie;2;ohitus
40;2;22;4;1040;2090;1;tie;2;ohitus
40;2;22;4;2090;4590;1;tie;2;ohitus
40;2;22;4;4590;5154;1;tie;2;ohitus
40;2;23;4;490;800;1;tie;8;sekoittum
40;0;11;5;95;430;1;tie;1;pääkaista
40;0;11;5;430;930;1;tie;1;pääkaista
40;0;11;5;930;1680;1;tie;1;pääkaista
40;0;11;5;1680;4850;1;tie;1;pääkaista
40;0;12;5;95;430;1;tie;2;ohitus
40;0;12;5;430;930;1;tie;2;ohitus
40;0;12;5;930;1680;1;tie;2;ohitus
40;0;21;5;95;430;1;tie;1;pääkaista
40;0;21;5;430;930;1;tie;1;pääkaista
40;0;21;5;930;1680;1;tie;1;pääkaista
40;0;21;5;1680;4850;1;tie;1;pääkaista
40;0;22;5;95;430;1;tie;2;ohitus
40;0;22;5;430;930;1;tie;2;ohitus
40;1;11;5;0;30;1;tie;1;pääkaista
40;1;11;5;30;95;1;tie;1;pääkaista
40;1;11;5;4850;5666;1;tie;1;pääkaista
40;1;11;5;5666;5940;1;tie;1;pääkaista
40;1;12;5;0;30;1;tie;2;ohitus
40;1;12;5;30;95;1;tie;2;ohitus
40;2;21;5;0;30;1;tie;1;pääkaista
40;2;21;5;30;95;1;tie;1;pääkaista
40;2;21;5;4850;5666;1;tie;1;pääkaista
40;2;21;5;5666;5940;1;tie;1;pääkaista
40;2;22;5;0;30;1;tie;2;ohitus
40;2;22;5;30;95;1;tie;2;ohitus
40;1;11;6;0;889;1;tie;1;pääkaista
40;1;11;6;889;1427;1;tie;1;pääkaista
40;2;21;6;0;889;1;tie;1;pääkaista
40;2;21;6;889;1427;1;tie;1;pääkaista
41;0;11;7;0;133;1;tie;1;pääkaista
41;0;11;7;133;5677;1;tie;1;pääkaista
41;0;21;7;0;133;1;tie;1;pääkaista
41;0;21;7;133;5677;1;tie;1;pääkaista
41;0;11;8;0;4172;1;tie;1;pääkaista
41;0;21;8;0;4172;1;tie;1;pääkaista
41;0;11;9;0;4937;1;tie;1;pääkaista
41;0;21;9;0;4937;1;tie;1;pääkaista
41;0;11;10;0;5379;1;tie;1;pääkaista
41;0;21;10;0;5379;1;tie;1;pääkaista
41;0;11;11;0;5918;1;tie;1;pääkaista
41;0;21;11;0;5918;1;tie;1;pääkaista
41;0;11;12;0;5561;1;tie;1;pääkaista
41;0;11;12;5561;8552;1;tie;1;pääkaista
41;0;11;12;8552;10436;1;tie;1;pääkaista
41;0;21;12;0;5561;1;tie;1;pääkaista
41;0;21;12;5561;8552;1;tie;1;pääkaista
41;0;21;12;8552;10436;1;tie;1;pääkaista
41;0;11;14;0;1851;1;tie;1;pääkaista
41;0;11;14;1851;4752;1;tie;1;pääkaista
41;0;11;14;4752;10124;1;tie;1;pääkaista
41;0;21;14;0;1851;1;tie;1;pääkaista
41;0;21;14;1851;4752;1;tie;1;pääkaista
41;0;21;14;4752;10124;1;tie;1;pääkaista
41;0;11;16;0;6657;1;tie;1;pääkaista
41;0;11;16;6657;12961;1;tie;1;pääkaista
41;0;21;16;0;6657;1;tie;1;pääkaista
41;0;21;16;6657;12961;1;tie;1;pääkaista
41;0;11;18;0;1310;1;tie;1;pääkaista
41;0;11;18;1310;1464;1;tie;1;pääkaista
41;0;21;18;0;1310;1;tie;1;pääkaista
41;0;21;18;1310;1464;1;tie;1;pääkaista
41;0;23;18;1425;1464;1;tie;3;oma_oik
41;1;11;18;1464;1687;1;tie;1;pääkaista
41;2;21;18;1464;1687;1;tie;1;pääkaista
41;2;23;18;1464;1525;1;tie;3;oma_oik
43;0;11;1;0;2437;1;tie;1;pääkaista
43;0;11;1;2667;2715;1;tie;1;pääkaista
43;0;11;1;2715;10350;1;tie;1;pääkaista
43;0;12;1;4611;4714;1;tie;4;oma_vas
43;0;21;1;0;2437;1;tie;1;pääkaista
43;0;21;1;2667;2715;1;tie;1;pääkaista
43;0;21;1;2715;10350;1;tie;1;pääkaista
43;0;22;1;4714;4805;1;tie;4;oma_vas
43;1;11;1;2437;2560;1;tie;1;pääkaista
43;1;11;1;2560;2667;1;tie;1;pääkaista
43;1;12;1;2437;2560;1;tie;2;ohitus
43;1;12;1;2560;2667;1;tie;2;ohitus
43;2;21;1;2437;2560;1;tie;1;pääkaista
43;2;21;1;2560;2667;1;tie;1;pääkaista
43;2;22;1;2437;2560;1;tie;2;ohitus
43;2;22;1;2560;2667;1;tie;2;ohitus
43;0;11;2;0;4556;1;tie;1;pääkaista
43;0;11;2;4556;9938;1;tie;1;pääkaista
43;0;12;2;9881;9938;1;tie;4;oma_vas
43;0;21;2;0;4556;1;tie;1;pääkaista
43;0;21;2;4556;9938;1;tie;1;pääkaista
43;0;11;4;0;3280;1;tie;1;pääkaista
43;0;12;4;0;50;1;tie;4;oma_vas
43;0;21;4;0;3280;1;tie;1;pääkaista
43;0;11;5;0;6112;1;tie;1;pääkaista
43;0;21;5;0;6112;1;tie;1;pääkaista
43;0;11;6;0;90;1;tie;1;pääkaista
43;0;11;6;90;5056;1;tie;1;pääkaista
43;0;21;6;0;90;1;tie;1;pääkaista
43;0;21;6;90;5056;1;tie;1;pääkaista
43;0;11;7;0;6326;1;tie;1;pääkaista
43;0;21;7;0;6326;1;tie;1;pääkaista
43;0;11;8;0;1212;1;tie;1;pääkaista
43;0;11;8;1212;5315;1;tie;1;pääkaista
43;0;21;8;0;1212;1;tie;1;pääkaista
43;0;21;8;1212;5315;1;tie;1;pääkaista
43;0;11;9;0;1870;1;tie;1;pääkaista
43;0;11;9;1870;4422;1;tie;1;pääkaista
43;0;11;9;4422;5665;1;tie;1;pääkaista
43;0;21;9;0;1870;1;tie;1;pääkaista
43;0;21;9;1870;4422;1;tie;1;pääkaista
43;0;21;9;4422;5665;1;tie;1;pääkaista
43;0;11;10;0;6385;1;tie;1;pääkaista
43;0;11;10;6385;6924;1;tie;1;pääkaista
43;0;21;10;0;6385;1;tie;1;pääkaista
43;0;21;10;6385;6924;1;tie;1;pääkaista
43;0;11;11;0;2133;1;tie;1;pääkaista
43;0;21;11;0;2133;1;tie;1;pääkaista
43;0;11;12;0;7036;1;tie;1;pääkaista
43;0;21;12;0;7036;1;tie;1;pääkaista
43;0;11;13;0;4718;1;tie;1;pääkaista
43;0;21;13;0;4718;1;tie;1;pääkaista
43;0;11;14;0;2802;1;tie;1;pääkaista
43;0;21;14;0;2802;1;tie;1;pääkaista
43;0;11;15;0;5667;1;tie;1;pääkaista
43;0;21;15;0;5667;1;tie;1;pääkaista
43;0;11;16;0;1280;1;tie;1;pääkaista
43;0;21;16;0;1280;1;tie;1;pääkaista
43;0;22;16;1264;1280;1;tie;4;oma_vas
44;0;11;1;0;77;1;tie;1;pääkaista
44;0;11;1;77;1627;1;tie;1;pääkaista
44;0;11;1;1627;2072;1;tie;1;pääkaista
44;0;21;1;0;77;1;tie;1;pääkaista
44;0;21;1;77;1627;1;tie;1;pääkaista
44;0;21;1;1627;2072;1;tie;1;pääkaista
44;0;11;2;0;242;1;tie;1;pääkaista
44;0;21;2;0;242;1;tie;1;pääkaista
44;0;11;3;0;1502;1;tie;1;pääkaista
44;0;11;3;1502;4197;1;tie;1;pääkaista
44;0;21;3;0;1502;1;tie;1;pääkaista
44;0;21;3;1502;4197;1;tie;1;pääkaista
44;0;11;4;0;7655;1;tie;1;pääkaista
44;0;11;4;7655;7966;1;tie;1;pääkaista
44;0;11;4;7966;13443;1;tie;1;pääkaista
44;0;21;4;0;7655;1;tie;1;pääkaista
44;0;21;4;7655;7966;1;tie;1;pääkaista
44;0;21;4;7966;13443;1;tie;1;pääkaista
44;0;11;6;0;4865;1;tie;1;pääkaista
44;0;21;6;0;4865;1;tie;1;pääkaista
44;0;11;7;0;5630;1;tie;1;pääkaista
44;0;21;7;0;5630;1;tie;1;pääkaista
44;0;11;8;0;2035;1;tie;1;pääkaista
44;0;21;8;0;2035;1;tie;1;pääkaista
44;0;11;9;0;2810;1;tie;1;pääkaista
44;0;11;9;2810;7581;1;tie;1;pääkaista
44;0;11;9;7581;8995;1;tie;1;pääkaista
44;0;21;9;0;2810;1;tie;1;pääkaista
44;0;21;9;2810;7581;1;tie;1;pääkaista
44;0;21;9;7581;8995;1;tie;1;pääkaista
44;0;11;10;0;5314;1;tie;1;pääkaista
44;0;21;10;0;5314;1;tie;1;pääkaista
44;0;11;11;0;7651;1;tie;1;pääkaista
44;0;21;11;0;7651;1;tie;1;pääkaista
44;0;11;12;0;4647;1;tie;1;pääkaista
44;0;21;12;0;4647;1;tie;1;pääkaista
44;0;11;13;0;5058;1;tie;1;pääkaista
44;0;21;13;0;5058;1;tie;1;pääkaista
44;0;11;14;0;4390;1;tie;1;pääkaista
44;0;11;14;4390;4501;1;tie;1;pääkaista
44;0;21;14;0;4390;1;tie;1;pääkaista
44;0;21;14;4390;4501;1;tie;1;pääkaista
44;1;11;14;4501;4560;1;tie;1;pääkaista
44;2;21;14;4501;4560;1;tie;1;pääkaista
44;0;11;15;64;140;1;tie;1;pääkaista
44;0;11;15;140;1895;1;tie;1;pääkaista
44;0;21;15;64;140;1;tie;1;pääkaista
44;0;21;15;140;1895;1;tie;1;pääkaista
44;1;11;15;0;64;1;tie;1;pääkaista
44;2;21;15;0;64;1;tie;1;pääkaista
44;0;11;16;0;6188;1;tie;1;pääkaista
44;0;21;16;0;6188;1;tie;1;pääkaista
44;0;11;17;0;4902;1;tie;1;pääkaista
44;0;11;17;4902;4916;1;tie;1;pääkaista
44;0;21;17;0;4902;1;tie;1;pääkaista
44;0;21;17;4902;4916;1;tie;1;pääkaista
44;0;11;18;0;14;1;tie;1;pääkaista
44;0;11;18;14;5865;1;tie;1;pääkaista
44;0;11;18;5865;7565;1;tie;1;pääkaista
44;0;11;18;7565;8781;1;tie;1;pääkaista
44;0;21;18;0;14;1;tie;1;pääkaista
44;0;21;18;14;5865;1;tie;1;pääkaista
44;0;21;18;5865;7565;1;tie;1;pääkaista
44;0;21;18;7565;8781;1;tie;1;pääkaista
44;0;11;20;0;2016;1;tie;1;pääkaista
44;0;11;20;2016;2916;1;tie;1;pääkaista
44;0;21;20;0;2016;1;tie;1;pääkaista
44;0;21;20;2016;2916;1;tie;1;pääkaista
44;0;11;21;0;25;1;tie;1;pääkaista
44;0;11;21;25;6758;1;tie;1;pääkaista
44;0;11;21;6758;7278;1;tie;1;pääkaista
44;0;21;21;0;25;1;tie;1;pääkaista
44;0;21;21;25;6758;1;tie;1;pääkaista
44;0;21;21;6758;7278;1;tie;1;pääkaista
44;0;11;22;0;260;1;tie;1;pääkaista
44;0;11;22;260;1833;1;tie;1;pääkaista
44;0;11;22;1833;2775;1;tie;1;pääkaista
44;0;21;22;0;260;1;tie;1;pääkaista
44;0;21;22;260;1833;1;tie;1;pääkaista
44;0;21;22;1833;2775;1;tie;1;pääkaista
44;0;11;23;0;7846;1;tie;1;pääkaista
44;0;21;23;0;7846;1;tie;1;pääkaista
44;0;11;24;0;4909;1;tie;1;pääkaista
44;0;11;24;4909;5219;1;tie;1;pääkaista
44;0;21;24;0;4909;1;tie;1;pääkaista
44;0;21;24;4909;5219;1;tie;1;pääkaista
44;0;11;25;0;6286;1;tie;1;pääkaista
44;0;21;25;0;6286;1;tie;1;pääkaista
44;0;11;26;0;7336;1;tie;1;pääkaista
44;0;21;26;0;7336;1;tie;1;pääkaista
44;0;11;27;0;8028;1;tie;1;pääkaista
44;0;21;27;0;8028;1;tie;1;pääkaista
44;0;11;28;0;3980;1;tie;1;pääkaista
44;0;21;28;0;3980;1;tie;1;pääkaista
44;0;11;29;0;2355;1;tie;1;pääkaista
44;0;11;29;2355;4180;1;tie;1;pääkaista
44;0;12;29;4139;4180;1;tie;4;oma_vas
44;0;21;29;0;2355;1;tie;1;pääkaista
44;0;21;29;2355;4180;1;tie;1;pääkaista
45;1;11;1;0;300;3;katu;1;pääkaista
45;1;11;1;300;3709;3;katu;1;pääkaista
45;1;11;1;3709;4964;1;tie;1;pääkaista
45;1;11;1;4964;5127;1;tie;1;pääkaista
45;1;11;1;5127;5210;1;tie;1;pääkaista
45;1;11;1;5210;5533;1;tie;1;pääkaista
45;1;12;1;0;300;3;katu;2;ohitus
45;1;12;1;300;3709;3;katu;2;ohitus
45;1;12;1;3709;4964;1;tie;2;ohitus
45;1;12;1;4964;5127;1;tie;2;ohitus
45;1;12;1;5127;5210;1;tie;2;ohitus
45;1;12;1;5210;5533;1;tie;2;ohitus
45;1;13;1;3709;4964;1;tie;5;suoraanlis
45;1;13;1;4964;5127;1;tie;5;suoraanlis
45;1;13;1;5127;5210;1;tie;5;suoraanlis
45;2;21;1;0;300;3;katu;1;pääkaista
45;2;21;1;300;3709;3;katu;1;pääkaista
45;2;21;1;3709;4964;1;tie;1;pääkaista
45;2;21;1;4964;5127;1;tie;1;pääkaista
45;2;21;1;5127;5210;1;tie;1;pääkaista
45;2;21;1;5210;5533;1;tie;1;pääkaista
45;2;22;1;0;300;3;katu;2;ohitus
45;2;22;1;300;3709;3;katu;2;ohitus
45;2;22;1;3709;4964;1;tie;2;ohitus
45;2;22;1;4964;5127;1;tie;2;ohitus
45;2;22;1;5127;5210;1;tie;2;ohitus
45;2;22;1;5210;5533;1;tie;2;ohitus
45;2;23;1;3709;4964;1;tie;5;suoraanlis
45;2;23;1;4964;5127;1;tie;5;suoraanlis
45;1;11;2;0;370;1;tie;1;pääkaista
45;1;11;2;370;761;1;tie;1;pääkaista
45;1;11;2;761;766;1;tie;1;pääkaista
45;1;11;2;766;1228;1;tie;1;pääkaista
45;1;11;2;1228;2157;1;tie;1;pääkaista
45;1;11;2;2157;2610;1;tie;1;pääkaista
45;1;11;2;2610;3138;1;tie;1;pääkaista
45;1;11;2;3138;5850;1;tie;1;pääkaista
45;1;11;2;5850;5991;1;tie;1;pääkaista
45;1;11;2;5991;6524;1;tie;1;pääkaista
45;1;11;2;6524;6683;1;tie;1;pääkaista
45;1;11;2;6683;6697;1;tie;1;pääkaista
45;1;11;2;6697;7073;1;tie;1;pääkaista
45;1;12;2;0;370;1;tie;2;ohitus
45;1;12;2;370;761;1;tie;2;ohitus
45;1;12;2;761;766;1;tie;2;ohitus
45;1;12;2;766;1228;1;tie;2;ohitus
45;1;12;2;1228;2157;1;tie;2;ohitus
45;1;12;2;2157;2610;1;tie;2;ohitus
45;1;12;2;2610;3138;1;tie;2;ohitus
45;1;12;2;3138;5850;1;tie;2;ohitus
45;1;12;2;5850;5991;1;tie;2;ohitus
45;1;12;2;5991;6524;1;tie;2;ohitus
45;1;12;2;6524;6683;1;tie;2;ohitus
45;1;12;2;6683;6697;1;tie;2;ohitus
45;1;12;2;6697;7073;1;tie;2;ohitus
45;1;13;2;601;761;1;tie;5;suoraanlis
45;1;13;2;761;766;1;tie;5;suoraanlis
45;1;13;2;766;1228;1;tie;5;suoraanlis
45;1;13;2;1228;1316;1;tie;5;suoraanlis
45;1;13;2;1979;2157;1;tie;5;suoraanlis
45;1;13;2;2157;2610;1;tie;5;suoraanlis
45;1;13;2;2610;3138;1;tie;5;suoraanlis
45;1;13;2;5991;6524;1;tie;11;vaihtuvasu
45;1;13;2;6697;7073;1;tie;11;vaihtuvasu
45;1;15;2;2157;2610;1;tie;11;vaihtuvasu
45;2;21;2;0;370;1;tie;1;pääkaista
45;2;21;2;370;761;1;tie;1;pääkaista
45;2;21;2;761;766;1;tie;1;pääkaista
45;2;21;2;766;1228;1;tie;1;pääkaista
45;2;21;2;1228;2157;1;tie;1;pääkaista
45;2;21;2;2157;2610;1;tie;1;pääkaista
45;2;21;2;2610;3138;1;tie;1;pääkaista
45;2;21;2;3138;5850;1;tie;1;pääkaista
45;2;21;2;5850;5991;1;tie;1;pääkaista
45;2;21;2;5991;6524;1;tie;1;pääkaista
45;2;21;2;6524;6683;1;tie;1;pääkaista
45;2;21;2;6683;6697;1;tie;1;pääkaista
45;2;21;2;6697;7073;1;tie;1;pääkaista
45;2;22;2;0;370;1;tie;2;ohitus
45;2;22;2;370;761;1;tie;2;ohitus
45;2;22;2;761;766;1;tie;2;ohitus
45;2;22;2;766;1228;1;tie;2;ohitus
45;2;22;2;1228;2157;1;tie;2;ohitus
45;2;22;2;2157;2610;1;tie;2;ohitus
45;2;22;2;2610;3138;1;tie;2;ohitus
45;2;22;2;3138;5850;1;tie;2;ohitus
45;2;22;2;5850;5991;1;tie;2;ohitus
45;2;22;2;5991;6524;1;tie;2;ohitus
45;2;22;2;6524;6683;1;tie;2;ohitus
45;2;22;2;6683;6697;1;tie;2;ohitus
45;2;22;2;6697;7073;1;tie;2;ohitus
45;2;23;2;365;370;1;tie;8;sekoittum
45;2;23;2;370;761;1;tie;8;sekoittum
45;2;23;2;761;766;1;tie;8;sekoittum
45;2;23;2;766;1032;1;tie;8;sekoittum
45;2;23;2;2110;2157;1;tie;5;suoraanlis
45;2;23;2;2157;2610;1;tie;5;suoraanlis
45;2;23;2;2610;2657;1;tie;5;suoraanlis
45;2;23;2;2657;2908;1;tie;5;suoraanlis
45;2;23;2;5850;5991;1;tie;11;vaihtuvasu
45;2;23;2;5991;6524;1;tie;8;sekoittum
45;2;23;2;6524;6683;1;tie;8;sekoittum
45;1;11;3;0;570;1;tie;1;pääkaista
45;1;11;3;570;773;1;tie;1;pääkaista
45;1;11;3;773;1021;1;tie;1;pääkaista
45;1;11;3;1021;1983;1;tie;1;pääkaista
45;1;11;3;1983;2912;1;tie;1;pääkaista
45;1;11;3;2912;3075;1;tie;1;pääkaista
45;1;11;3;3075;6486;1;tie;1;pääkaista
45;1;11;3;6486;6879;1;tie;1;pääkaista
45;1;11;3;6879;7895;1;tie;1;pääkaista
45;1;11;3;7895;8350;1;tie;1;pääkaista
45;1;11;3;8350;8967;1;tie;1;pääkaista
45;1;12;3;0;570;1;tie;2;ohitus
45;1;12;3;570;773;1;tie;2;ohitus
45;1;12;3;773;1021;1;tie;2;ohitus
45;1;12;3;1021;1983;1;tie;2;ohitus
45;1;12;3;1983;2912;1;tie;2;ohitus
45;1;12;3;2912;3075;1;tie;2;ohitus
45;1;12;3;3075;6486;1;tie;2;ohitus
45;1;12;3;6486;6879;1;tie;2;ohitus
45;1;12;3;6879;7895;1;tie;2;ohitus
45;1;12;3;7895;8350;1;tie;2;ohitus
45;1;12;3;8350;8967;1;tie;2;ohitus
45;1;13;3;0;570;1;tie;11;vaihtuvasu
45;1;13;3;570;773;1;tie;5;suoraanlis
45;1;13;3;773;1021;1;tie;5;suoraanlis
45;1;13;3;1021;1983;1;tie;5;suoraanlis
45;1;13;3;1983;1984;1;tie;8;sekoittum
45;1;13;3;7895;8350;1;tie;11;vaihtuvasu
45;1;13;3;8873;8967;1;tie;3;oma_oik
45;2;21;3;0;570;1;tie;1;pääkaista
45;2;21;3;570;773;1;tie;1;pääkaista
45;2;21;3;773;1021;1;tie;1;pääkaista
45;2;21;3;1021;1983;1;tie;1;pääkaista
45;2;21;3;1983;2912;1;tie;1;pääkaista
45;2;21;3;2912;3075;1;tie;1;pääkaista
45;2;21;3;3075;6486;1;tie;1;pääkaista
45;2;21;3;6486;6879;1;tie;1;pääkaista
45;2;21;3;6879;7895;1;tie;1;pääkaista
45;2;21;3;7895;8350;1;tie;1;pääkaista
45;2;21;3;8350;8967;1;tie;1;pääkaista
45;2;22;3;0;570;1;tie;2;ohitus
45;2;22;3;570;773;1;tie;2;ohitus
45;2;22;3;773;1021;1;tie;2;ohitus
45;2;22;3;1021;1983;1;tie;2;ohitus
45;2;22;3;1983;2912;1;tie;2;ohitus
45;2;22;3;2912;3075;1;tie;2;ohitus
45;2;22;3;3075;6486;1;tie;2;ohitus
45;2;22;3;6486;6879;1;tie;2;ohitus
45;2;22;3;6879;7895;1;tie;2;ohitus
45;2;22;3;7895;8350;1;tie;2;ohitus
45;2;22;3;8350;8967;1;tie;2;ohitus
45;2;23;3;0;570;1;tie;11;vaihtuvasu
45;2;23;3;570;773;1;tie;5;suoraanlis
45;2;23;3;773;1021;1;tie;5;suoraanlis
45;2;23;3;1021;1983;1;tie;5;suoraanlis
45;2;23;3;1983;2912;1;tie;5;suoraanlis
45;1;11;4;0;3428;1;tie;1;pääkaista
45;1;12;4;0;3428;1;tie;2;ohitus
45;1;13;4;850;1015;1;tie;3;oma_oik
45;2;21;4;0;3428;1;tie;1;pääkaista
45;2;22;4;0;3428;1;tie;2;ohitus
45;0;11;5;375;426;1;tie;1;pääkaista
45;0;11;5;426;1259;1;tie;1;pääkaista
45;0;21;5;375;426;1;tie;1;pääkaista
45;0;21;5;426;1259;1;tie;1;pääkaista
45;1;11;5;0;135;1;tie;1;pääkaista
45;1;11;5;135;175;1;tie;1;pääkaista
45;1;11;5;175;200;1;tie;1;pääkaista
45;1;11;5;200;375;1;tie;1;pääkaista
45;1;11;5;1259;1620;1;tie;1;pääkaista
45;1;12;5;0;135;1;tie;2;ohitus
45;2;21;5;0;135;1;tie;1;pääkaista
45;2;21;5;135;175;1;tie;1;pääkaista
45;2;21;5;175;200;1;tie;1;pääkaista
45;2;21;5;200;375;1;tie;1;pääkaista
45;2;21;5;1259;1620;1;tie;1;pääkaista
45;2;22;5;0;135;1;tie;2;ohitus
45;0;11;6;826;4558;1;tie;1;pääkaista
45;0;11;6;4558;4658;1;tie;1;pääkaista
45;0;12;6;980;1048;1;tie;4;oma_vas
45;0;21;6;826;4558;1;tie;1;pääkaista
45;0;21;6;4558;4658;1;tie;1;pääkaista
45;0;22;6;1030;1130;1;tie;4;oma_vas
45;1;11;6;0;207;1;tie;1;pääkaista
45;1;11;6;207;360;1;tie;1;pääkaista
45;1;11;6;360;826;1;tie;1;pääkaista
45;2;21;6;0;207;1;tie;1;pääkaista
45;2;21;6;207;360;1;tie;1;pääkaista
45;2;21;6;360;826;1;tie;1;pääkaista
45;0;11;7;0;104;1;tie;1;pääkaista
45;0;11;7;104;3401;1;tie;1;pääkaista
45;0;11;7;3401;8089;1;tie;1;pääkaista
45;0;21;7;0;104;1;tie;1;pääkaista
45;0;21;7;104;3401;1;tie;1;pääkaista
45;0;21;7;3401;8089;1;tie;1;pääkaista
45;0;11;9;0;2592;1;tie;1;pääkaista
45;0;21;9;0;2592;1;tie;1;pääkaista
45;0;11;10;0;4482;1;tie;1;pääkaista
45;0;11;10;4482;4641;1;tie;1;pääkaista
45;0;21;10;0;4482;1;tie;1;pääkaista
45;0;21;10;4482;4641;1;tie;1;pääkaista
46;0;11;1;0;3482;1;tie;1;pääkaista
46;0;11;1;3482;7987;1;tie;1;pääkaista
46;0;12;1;7782;7987;1;tie;4;oma_vas
46;0;13;1;3175;3350;1;tie;3;oma_oik
46;0;21;1;0;3482;1;tie;1;pääkaista
46;0;21;1;3482;7987;1;tie;1;pääkaista
46;0;23;1;7973;7987;1;tie;3;oma_oik
46;0;11;3;0;2901;1;tie;1;pääkaista
46;0;12;3;0;20;1;tie;4;oma_vas
46;0;21;3;0;2901;1;tie;1;pääkaista
46;0;23;3;0;167;1;tie;3;oma_oik
46;0;11;4;0;4256;1;tie;1;pääkaista
46;0;11;4;4256;4333;1;tie;1;pääkaista
46;0;21;4;0;4256;1;tie;1;pääkaista
46;0;21;4;4256;4333;1;tie;1;pääkaista
46;0;11;5;0;132;1;tie;1;pääkaista
46;0;11;5;132;3789;1;tie;1;pääkaista
46;0;21;5;0;132;1;tie;1;pääkaista
46;0;21;5;132;3789;1;tie;1;pääkaista
46;0;11;6;0;2631;1;tie;1;pääkaista
46;0;12;6;2525;2631;1;tie;4;oma_vas
46;0;21;6;0;2631;1;tie;1;pääkaista
46;0;11;7;0;3008;1;tie;1;pääkaista
46;0;12;7;0;19;1;tie;4;oma_vas
46;0;21;7;0;3008;1;tie;1;pääkaista
46;0;11;8;0;3822;1;tie;1;pääkaista
46;0;11;8;3822;9214;1;tie;1;pääkaista
46;0;21;8;0;3822;1;tie;1;pääkaista
46;0;21;8;3822;9214;1;tie;1;pääkaista
46;0;11;10;0;7186;1;tie;1;pääkaista
46;0;21;10;0;7186;1;tie;1;pääkaista
46;0;11;11;0;5535;1;tie;1;pääkaista
46;0;11;11;5535;6360;1;tie;1;pääkaista
46;0;11;11;6360;6772;1;tie;1;pääkaista
46;0;21;11;0;5535;1;tie;1;pääkaista
46;0;21;11;5535;6360;1;tie;1;pääkaista
46;0;21;11;6360;6772;1;tie;1;pääkaista
46;0;11;12;0;807;1;tie;1;pääkaista
46;0;11;12;807;1431;1;tie;1;pääkaista
46;0;11;12;1431;3937;1;tie;1;pääkaista
46;0;11;12;3937;4793;1;tie;1;pääkaista
46;0;11;12;4793;5379;1;tie;1;pääkaista
46;0;11;12;5379;6385;1;tie;1;pääkaista
46;0;11;12;6385;9070;1;tie;1;pääkaista
46;0;21;12;0;807;1;tie;1;pääkaista
46;0;21;12;807;1431;1;tie;1;pääkaista
46;0;21;12;1431;3937;1;tie;1;pääkaista
46;0;21;12;3937;4793;1;tie;1;pääkaista
46;0;21;12;4793;5379;1;tie;1;pääkaista
46;0;21;12;5379;6385;1;tie;1;pääkaista
46;0;21;12;6385;9070;1;tie;1;pääkaista
46;0;11;13;0;1174;1;tie;1;pääkaista
46;0;11;13;1174;3096;1;tie;1;pääkaista
46;0;21;13;0;1174;1;tie;1;pääkaista
46;0;21;13;1174;3096;1;tie;1;pääkaista
46;1;11;13;3096;3118;1;tie;1;pääkaista
46;1;11;13;3118;3532;1;tie;1;pääkaista
46;1;11;13;3532;3564;1;tie;1;pääkaista
46;1;12;13;3096;3118;1;tie;2;ohitus
46;1;12;13;3118;3532;1;tie;2;ohitus
46;1;12;13;3532;3564;1;tie;2;ohitus
46;2;21;13;3096;3118;1;tie;1;pääkaista
46;2;21;13;3118;3532;1;tie;1;pääkaista
46;2;21;13;3532;3564;1;tie;1;pääkaista
46;2;22;13;3096;3118;1;tie;2;ohitus
46;2;22;13;3118;3532;1;tie;2;ohitus
46;2;22;13;3532;3564;1;tie;2;ohitus
50;0;11;1;0;6622;1;tie;1;pääkaista
50;0;11;1;6622;9837;1;tie;1;pääkaista
50;0;11;1;9837;9888;1;tie;1;pääkaista
50;0;21;1;0;6622;1;tie;1;pääkaista
50;0;21;1;6622;9837;1;tie;1;pääkaista
